Wall time,Step,Value
1701010625.4344707,1966,0.007523136679083109
1701010628.1890495,2007,0.0009771173354238272
1701010630.995089,2047,0.012992367148399353
1701010631.0595696,2048,0.006267289165407419
1701010633.5768523,2084,0.003620510222390294
1701010634.1044252,2092,0.005622602999210358
1701010634.7009904,2100,0.005558266304433346
1701010634.9277158,2103,0.008487304672598839
1701010637.252801,2138,0.002219879301264882
1701010637.4478586,2141,0.023605478927493095
1701010638.4187648,2155,0.013163690455257893
1701010638.6255717,2158,0.006003974471241236
1701010638.937095,2163,0.010357239283621311
1701010639.7842002,2175,0.002076356206089258
1701010640.5402498,2186,0.0012468062341213226
1701010642.55834,2217,0.001608333783224225
1701010643.083384,2225,0.005084984004497528
1701010645.395045,2260,0.0036992612294852734
1701010646.398281,2275,0.008884749375283718
1701010647.533565,2292,0.004008379764854908
1701010647.665891,2294,0.00922706350684166
1701010647.862635,2297,0.011613036505877972
1701010648.149628,2301,0.014198836870491505
1701010653.0120125,2367,0.00461211334913969
1701010657.8030798,2437,0.014983911998569965
1701010658.6973014,2450,0.009746928699314594
1701010659.1467488,2457,0.0009442358859814703
1701010661.3280616,2489,0.003641704795882106
1701010661.5330696,2492,0.034196868538856506
1701010661.9143586,2498,0.00383545714430511
1701010661.9832878,2499,0.0014541333075612783
1701010664.120394,2530,0.0472736582159996
1701010664.4650397,2535,0.006202068645507097
1701010665.4325495,2550,0.018975505605340004
1701010665.4963202,2551,0.012837618589401245
1701010666.6614394,2569,0.014963564462959766
1701010672.7141557,2660,0.004362024832516909
1701010673.3053193,2669,0.00222373497672379
1701010673.9527106,2679,0.01531222928315401
1701010674.671068,2690,0.0030157521832734346
1701010675.9980407,2709,0.0010116626508533955
1701010681.0998304,2784,0.002066088141873479
1701010682.211526,2799,0.013882596045732498
1701010684.2488823,2829,0.022998638451099396
1701010684.5677779,2834,0.02058078907430172
1701010689.6802633,2909,0.0010800042655318975
1701010692.281969,2949,0.0
1701010695.1431708,2984,0.0017050744500011206
1701010697.9588675,3026,0.0024876270908862352
1701010698.3057508,3031,0.0010691492352634668
1701010699.1803865,3044,0.09945560991764069
1701010699.7470324,3052,0.0028526366222649813
1701010699.988067,3055,0.000982547178864479
1701010701.4307437,3075,0.0006465017795562744
1701010702.72633,3093,0.006191845517605543
1701010703.747166,3107,0.0038429307751357555
1701010703.8733764,3109,0.002105921506881714
1701010704.7189002,3120,0.000997135415673256
1701010708.0337787,3167,0.023740336298942566
1701010708.0978117,3168,0.002115340204909444
1701010709.6376681,3189,0.008576306514441967
1701010711.533626,3217,0.004763871431350708
1701010712.0714896,3225,0.0007097164634615183
1701010712.598546,3233,0.012363280169665813
1701010715.2091298,3271,0.0072784945368766785
1701010715.4025402,3274,0.0009702640818431973
1701010715.9830887,3283,0.008683077059686184
1701010716.985647,3298,0.0022120827343314886
1701010717.620444,3307,0.010297486558556557
1701010718.7716446,3324,0.003275847528129816
1701010719.0975091,3329,0.009112238883972168
1701010719.1696112,3330,0.018243873491883278
1701010720.0452387,3343,0.002549168886616826
1701010720.1223154,3344,0.002111243549734354
1701010720.183959,3345,0.0015850320924073458
1701010720.896081,3355,0.003934099338948727
1701010721.0834115,3358,0.0027211993001401424
1701010722.2921584,3375,0.005102394614368677
1701010724.1581707,3402,0.004821212962269783
1701010725.6655662,3424,0.000596407160628587
1701010726.3919055,3434,0.00485948147252202
1701010727.6780903,3451,0.020718032494187355
1701010727.7390325,3452,0.004023305140435696
1701010732.117358,3511,0.0007940243813209236
1701010735.0024147,3542,0.004423883277922869
1701010735.2164426,3545,0.0009627994149923325
1701010735.8009937,3552,0.006753403693437576
1701010736.6755285,3563,0.009544603526592255
1701010740.898294,3624,0.005083376541733742
1701010741.9167068,3637,0.0017057169461622834
1701010744.4508064,3673,0.006472890265285969
1701010744.5192757,3674,0.003317746566608548
1701010745.784072,3693,0.004816802684217691
1701010745.869198,3694,0.0035160358529537916
1701010745.9622557,3695,0.006581741850823164
1701010746.97259,3709,0.001088965917006135
1701010747.0453255,3710,0.0008110781782306731
1701010747.1066966,3711,0.011241204105317593
1701010747.548286,3718,0.005217819008976221
1701010748.6686373,3735,0.0006617353647015989
1701010750.6020823,3763,0.0012641329085454345
1701010751.91339,3782,0.000683653459418565
1701010752.3584716,3789,0.0019488332327455282
1701010753.524539,3807,0.004925908520817757
1701010753.7081547,3810,0.009156194515526295
1701010755.1577878,3831,0.004626777488738298
1701010756.8074496,3855,0.0023851138539612293
1701010756.9992769,3858,0.0015903086168691516
1701010759.6663032,3896,0.0005087007884867489
1701010761.9374933,3930,0.0009791619377210736
1701010763.0262074,3946,0.013477218337357044
1701010764.2494218,3964,0.0008938643732108176
1701010764.9685416,3975,0.002801011549308896
1701010766.3514495,3994,0.0035641524009406567
1701010770.2745318,4051,0.03408702835440636
1701010771.8263,4073,0.020417040213942528
1701010771.887132,4074,0.01977122761309147
1701010772.3929968,4081,0.014499655924737453
1701010772.5212457,4083,0.0030812036711722612
1701010773.0166602,4090,0.009826363064348698
1701010774.8774366,4116,0.018917182460427284
1701010797.3014402,4156,0.000719894771464169
1701010797.5289838,4159,0.0025118349585682154
1701010798.0068417,4166,0.0027715021278709173
1701010799.7344177,4190,0.00492772925645113
1701010800.635253,4203,0.010144990868866444
1701010800.7137425,4204,0.01143211591988802
1701010800.8369534,4206,0.0016827346989884973
1701010803.5994558,4244,0.0030209526885300875
1701010803.7906263,4247,0.015477395616471767
1701010803.907531,4249,0.002832017606124282
1701010804.0505562,4251,0.011860789731144905
1701010804.2706451,4254,0.016070442274212837
1701010804.5690646,4258,0.002381291938945651
1701010804.7656772,4261,0.006349111907184124
1701010806.040045,4280,0.0331258662045002
1701010807.520075,4302,0.0016236554365605116
1701010807.8326247,4307,0.011817499995231628
1701010810.755136,4351,0.008572147227823734
1701010812.2034807,4372,0.022277304902672768
1701010816.4337878,4438,0.00400616554543376
1701010816.5518768,4440,0.0343666709959507
1701010817.8241024,4459,0.003388324985280633
1701010820.1688647,4492,0.0069949328899383545
1701010820.7691934,4501,0.009105926379561424
1701010821.0156598,4505,0.005711672827601433
1701010821.381102,4511,0.0009516923455521464
1701010822.1610777,4523,0.0031116181053221226
1701010822.3557963,4526,0.002622282365337014
1701010824.3679872,4556,0.012340035289525986
1701010824.9611077,4565,0.0016775081166997552
1701010825.341008,4571,0.009521456435322762
1701010827.3621166,4602,0.006248386111110449
1701010827.4945326,4604,0.007747598923742771
1701010828.1033762,4613,0.00839784275740385
1701010828.8551776,4624,0.005864701233804226
1701010829.260875,4630,0.0026707772631198168
1701010829.7334368,4637,0.005970763508230448
1701010832.298103,4674,0.0013503370573744178
1701010834.0516758,4699,0.003176645142957568
1701010834.5235891,4705,0.01179923303425312
1701010834.938392,4711,0.0012902677990496159
1701010835.145398,4714,0.000929086992982775
1701010837.1665876,4736,0.003774200100451708
1701010839.5501568,4771,0.002461683237925172
1701010840.2751763,4782,0.0019246696028858423
1701010842.6392627,4817,0.010593635961413383
1701010844.1530075,4839,0.00968206487596035
1701010844.6989453,4847,0.0028448705561459064
1701010848.891564,4908,0.021967772394418716
1701010849.575429,4918,0.00452576344832778
1701010854.1320527,4985,0.003269554115831852
1701010857.474562,5033,0.00362236425280571
1701010858.227955,5044,0.0023293830454349518
1701010859.090257,5056,0.004274369217455387
1701010863.1562636,5115,0.004886324051767588
1701010863.8435614,5125,0.003308715531602502
1701010864.128471,5129,0.01658102311193943
1701010865.8486514,5154,0.006513769272714853
1701010868.8489928,5199,0.0029607878532260656
1701010869.0560932,5202,0.0002627959765959531
1701010871.543789,5239,0.0063802930526435375
1701010872.1654854,5249,0.004117799922823906
1701010873.9562178,5276,0.005668052472174168
1701010874.273628,5280,0.017185525968670845
1701010874.4106722,5282,0.0037021178286522627
1701010874.808553,5288,0.0024268373381346464
1701010875.3845313,5297,0.00200679455883801
1701010877.2925727,5320,0.001237788936123252
1701010877.7442582,5327,0.024293608963489532
1701010879.2160096,5349,0.003794372081756592
1701010880.052639,5362,0.009117317385971546
1701010880.3277137,5366,0.007582927122712135
1701010880.3897429,5367,0.0005895159556530416
1701010882.4460874,5397,0.001800687168724835
1701010883.9858248,5420,0.008112039417028427
1701010884.1093898,5422,0.005973424296826124
1701010884.3076882,5425,0.008726350031793118
1701010884.37081,5426,0.007514799479395151
1701010884.8617382,5434,0.0048765754327178
1701010887.4452593,5472,0.009938372299075127
1701010888.3128333,5485,0.0003357457753736526
1701010889.5216687,5500,0.026412436738610268
1701010890.8959968,5519,0.015089157968759537
1701010891.7703583,5530,0.0223910603672266
1701010892.4440145,5539,0.01570083759725094
1701010894.5970707,5570,0.007474788464605808
1701010895.3831692,5581,0.005795670207589865
1701010899.3225453,5637,0.0021001556888222694
1701010900.733243,5656,0.0027576242573559284
1701010901.6270566,5669,0.01832124963402748
1701010902.2281058,5678,0.007158059161156416
1701010902.3637202,5680,0.010647974908351898
1701010905.345792,5722,0.007478171959519386
1701010905.6477902,5726,0.002414660295471549
1701010905.9037085,5730,0.0015531197423115373
1701010906.6468384,5741,0.014931542798876762
1701010906.83196,5744,0.001520065707154572
1701010906.89541,5745,0.0016326099867001176
1701010909.0052943,5777,0.0020517632365226746
1701010909.9484618,5790,0.0006889187498018146
1701010911.3170106,5808,0.030569471418857574
1701010911.8043184,5815,0.0026605224702507257
1701010912.6823509,5828,0.0007858046446926892
1701010913.7770393,5843,0.0021212624851614237
1701010914.4104836,5852,0.006307701114565134
1701010914.6198182,5855,0.008027933537960052
1701010916.7562752,5885,0.017741240561008453
1701010918.7896614,5909,0.05195553973317146
1701010918.982999,5912,0.0013630724279209971
1701010919.115122,5914,0.03373299166560173
1701010919.3843815,5918,0.0010978109203279018
1701010921.7356887,5952,0.004832610487937927
1701010922.3096282,5960,0.004148461855947971
1701010923.9941998,5983,0.010309053584933281
1701010924.7386942,5993,0.016927804797887802
1701010927.8005457,6035,0.0034968401305377483
1701010928.4118657,6044,0.0037787689361721277
1701010928.7548404,6049,0.035982243716716766
1701010932.1049175,6094,0.0023229217622429132
1701010932.4638126,6099,0.0004998126532882452
1701010933.3196268,6111,0.03632797673344612
1701010937.2935054,6157,0.018102142959833145
1701010946.1108322,6257,0.02232440933585167
1701010951.117851,6320,0.0035077370703220367
1701010953.549163,6348,0.013487061485648155
1701010955.5427928,6371,0.02587783709168434
1701010959.7976656,6422,0.0410318449139595
1701010962.3751845,6456,0.011624122969806194
1701010963.490469,6469,0.003922046162188053
1701010969.8099217,6538,0.002389516681432724
1701010970.4602702,6546,0.014588273130357265
1701010971.091798,6554,0.003172576194629073
1701010972.537477,6571,0.0056655146181583405
1701010973.861967,6587,0.007572529371827841
1701010974.89883,6599,0.0042975773103535175
1701010977.8458402,6635,0.0104275643825531
1701010978.4481335,6643,0.003773193806409836
1701010980.55707,6668,0.007355900481343269
1701010980.6234581,6669,0.014094256795942783
1701010983.443154,6701,0.01515514962375164
1701010983.588716,6703,0.0012646011309698224
1701010985.2947598,6723,0.011422057636082172
1701010985.720507,6728,0.012405297718942165
1701010985.864493,6730,0.005369920749217272
1701010986.015463,6732,0.0189075730741024
1701010988.2300386,6758,0.00554789649322629
1701010992.7789536,6815,0.01387876272201538
1701010994.2885942,6833,0.01375627052038908
1701010997.3808422,6869,0.0012505464255809784
1701010997.5942173,6871,0.011280987411737442
1701010999.1291804,6890,0.012509354390203953
1701011001.7540212,6922,0.0006675539189018309
1701011001.907634,6924,0.002805114956572652
1701011003.9386232,6948,0.002211545826867223
1701011004.005197,6949,0.0034542761277407408
1701011004.4292307,6954,0.0018070065416395664
1701011004.8146238,6959,0.010603176429867744
1701011007.89814,6996,0.011544144712388515
1701011009.7340271,7014,0.0006868017371743917
1701011011.655624,7033,0.01604144088923931
1701011013.0733783,7049,0.011712205596268177
1701011014.263078,7063,0.007181432563811541
1701011037.408336,7081,0.0003689485602080822
1701011040.7410512,7118,0.005191914737224579
1701011041.0086195,7121,0.0023348249960690737
1701011042.3036633,7136,0.0021412137430161238
1701011042.7438586,7141,0.004181861411780119
1701011043.8388987,7154,0.03513956069946289
1701011044.3417764,7159,0.013358086347579956
1701011045.6594064,7175,0.0002865696733351797
1701011046.1359253,7180,0.0009932896355167031
1701011046.5335243,7185,0.00137090845964849
1701011046.8808901,7189,0.00605357950553298
1701011048.1937265,7205,0.014285196550190449
1701011050.8747115,7239,0.007999083958566189
1701011052.6766548,7263,0.02403600700199604
1701011056.323706,7310,0.0020213809330016375
1701011057.1759658,7320,0.004586808383464813
1701011057.478568,7324,0.0023462858516722918
1701011058.8375309,7340,0.0012403714936226606
1701011059.7304778,7351,0.009943407960236073
1701011061.721546,7375,0.0036756189074367285
1701011063.4222288,7392,0.004620322957634926
1701011065.403424,7411,0.006835094187408686
1701011067.1300368,7432,0.009877695702016354
1701011067.8091676,7440,0.007968591526150703
1701011068.4756224,7449,0.003326589474454522
1701011070.0826514,7465,0.011813817545771599
1701011073.41492,7506,0.014831466600298882
1701011073.6638343,7509,0.02063591219484806
1701011074.6482615,7520,0.0007157695363275707
1701011075.2666166,7527,0.004385536536574364
1701011078.4728153,7565,0.003967772237956524
1701011079.7715428,7581,0.002793538849800825
1701011080.1912274,7586,0.006856860592961311
1701011080.345251,7588,0.006563104689121246
1701011081.9671588,7608,0.008995878510177135
1701011082.8340945,7619,0.006407188717275858
1701011084.0168176,7634,0.0010413716081529856
1701011084.759381,7644,0.0018035218818113208
1701011090.3486605,7707,0.03121015802025795
1701011090.5880313,7710,0.004754662048071623
1701011091.103015,7716,0.006038463208824396
1701011094.3251429,7754,0.004100122023373842
1701011095.519297,7768,0.0017170198261737823
1701011095.7005985,7770,0.06259453296661377
1701011098.0842774,7797,0.009330597706139088
1701011099.5357237,7815,0.003491888055577874
1701011101.9237883,7843,0.001060733338817954
1701011103.721971,7864,0.0008728529210202396
1701011106.7442474,7898,0.0025591200683265924
1701011109.3734808,7924,0.0024595889262855053
1701011109.6749768,7928,0.0021440780255943537
1701011110.9615717,7943,0.006759362760931253
1701011112.2048018,7957,0.0013299152487888932
1701011117.40112,8014,0.02023748680949211
1701011118.2700267,8025,0.004257297143340111
1701011118.3465219,8026,0.009170142002403736
1701011120.8717556,8054,0.0012658127816393971
1701011121.203567,8058,0.003212166717275977
1701011121.3690517,8060,0.0033352868631482124
1701011122.335424,8072,0.008247064426541328
1701011124.657311,8096,0.0038794130086898804
1701011125.6653674,8108,0.001954770414158702
1701011126.6847403,8116,0.007863332517445087
1701011127.2944956,8122,0.0013728361809626222
1701011128.2535036,8133,0.02462434209883213
1701011128.8859832,8141,0.011570987291634083
1701011129.0602014,8143,0.0469091460108757
1701011132.5876021,8183,0.0028804135508835316
1701011133.4532597,8192,0.004376503173261881
1701011133.6213872,8194,0.001553254434838891
1701011133.9214518,8197,0.0016640350222587585
1701011136.618827,8228,0.007225217297673225
1701011137.19486,8234,0.006577161606401205
1701011138.5107777,8250,0.0041044545359909534
1701011144.8138921,8317,0.002086653606966138
1701011145.0766058,8320,0.0016790516674518585
1701011147.195572,8346,0.014297187328338623
1701011147.5804129,8351,0.0016766323242336512
1701011150.2590127,8384,0.0046422649174928665
1701011150.3354564,8385,0.013193068094551563
1701011152.508922,8411,0.0033860765397548676
1701011153.9257073,8428,0.003899975446984172
1701011154.2514868,8432,0.001278682961128652
1701011154.86288,8440,0.0243197213858366
1701011155.312694,8445,0.022542381659150124
1701011155.3950744,8446,0.012557127512991428
1701011155.9051116,8452,0.003070662496611476
1701011157.6308987,8472,0.007180669344961643
1701011158.6576977,8485,0.007243350148200989
1701011159.130296,8491,0.0012183901853859425
1701011161.2233253,8516,0.03094174526631832
1701011161.509533,8519,0.011223637498915195
1701011166.3008442,8576,0.0011550295166671276
1701011170.1597686,8622,0.009633003734052181
1701011171.3974679,8636,0.0029393318109214306
1701011172.0920196,8644,0.003933891654014587
1701011174.0897257,8667,0.018368834629654884
1701011174.17136,8668,0.0019197253277525306
1701011175.7709477,8686,0.007864654064178467
1701011178.366309,8712,0.013652930967509747
1701011180.4087536,8734,0.02387634664773941
1701011182.7549796,8753,0.023173386231064796
1701011182.8596609,8754,0.008552651852369308
1701011185.7875955,8782,0.026710225269198418
1701011187.9104915,8806,0.002492362167686224
1701011189.074808,8819,0.0017844405956566334
1701011191.157193,8845,0.01222185418009758
1701011193.56663,8867,0.0009261969826184213
1701011194.1138072,8873,0.005473767872899771
1701011195.0244503,8881,0.006422851234674454
1701011195.4501557,8886,0.0030852819327265024
1701011199.866685,8939,0.00099704519379884
1701011200.1188807,8942,0.0030180769972503185
1701011201.1180067,8953,0.00315716490149498
1701011202.6064723,8967,0.0028165336698293686
1701011204.5037236,8987,0.0018919905414804816
1701011205.8216283,9001,0.001327299396507442
1701011206.2201502,9006,0.00696339039131999
1701011209.9461432,9047,0.012811998836696148
1701011212.8177018,9081,0.0022035883739590645
1701011213.9925869,9094,0.001327695557847619
1701011215.5723634,9111,0.0027987868525087833
1701011216.405746,9120,0.025577018037438393
1701011218.1409922,9138,0.02540682442486286
1701011218.8026724,9144,0.014913905411958694
1701011219.6337152,9153,0.0026897680945694447
1701011224.5526989,9208,0.03208280727267265
1701011224.7284565,9210,0.01597352884709835
1701011225.365709,9217,0.00763762928545475
1701011228.288323,9249,0.0027250945568084717
1701011228.6965568,9253,0.016948500648140907
1701011231.577563,9284,0.010920451022684574
1701011232.1047022,9290,0.00701664574444294
1701011233.626239,9308,0.003647727193310857
1701011234.129007,9314,0.0004894982557743788
1701011236.5824986,9342,0.026422327384352684
1701011236.7474816,9344,0.01753498800098896
1701011238.6636312,9366,0.009893708862364292
1701011238.8333244,9368,0.0032675520051270723
1701011239.6775982,9378,0.012425326742231846
1701011240.6867597,9389,0.01784525066614151
1701011242.9963725,9413,0.011805842630565166
1701011243.8986747,9423,0.0015082055469974875
1701011247.1979678,9455,0.028600355610251427
1701011247.6211789,9460,0.0069013917818665504
1701011248.1927075,9467,0.0020637409761548042
1701011249.1611288,9478,0.005175663158297539
1701011249.7192273,9484,0.004808398429304361
1701011251.6095154,9507,0.01680264063179493
1701011251.9489012,9511,0.007072651758790016
1701011257.4956884,9575,0.0020920406095683575
1701011257.9142044,9580,0.007849661633372307
1701011259.28142,9596,0.010404981672763824
1701011261.771714,9623,0.0014854634646326303
1701011263.253145,9639,0.014259833842515945
1701011264.0757933,9648,0.0027591849211603403
1701011265.060722,9660,0.0061542680487036705
1701011269.419896,9707,0.0008190277148969471
1701011269.7519312,9711,0.0027297751512378454
1701011272.5318456,9742,0.01311543583869934
1701011276.0337791,9780,0.01527834590524435
1701011277.195097,9793,0.003161407308652997
1701011277.9859195,9802,0.0020886973943561316
1701011278.9292812,9812,0.002121506491675973
1701011279.300173,9816,0.021519221365451813
1701011281.7289581,9842,0.013286976143717766
1701011285.5378964,9881,0.005812251009047031
1701011286.6758802,9893,0.0016751430230215192
1701011286.8791864,9895,0.0007645786972716451
1701011287.5122283,9902,0.007087051868438721
1701011288.8831995,9917,0.005451957229524851
1701011289.757901,9926,0.00733014103025198
1701011290.5963027,9935,0.008511102758347988
1701011291.801392,9949,0.01818240061402321
1701011292.301939,9955,0.0020043884869664907
1701011293.0256684,9962,0.00184932432603091
1701011293.4928837,9967,0.001149566494859755
1701011294.561322,9977,0.004182291682809591
1701011297.4107945,10008,0.01014223787933588
1701011326.6251202,10031,0.0095747085288167
1701011326.8356292,10033,0.00038278423016890883
1701011328.080574,10046,0.02140512876212597
1701011329.6790447,10062,0.00846318993717432
1701011331.0091803,10078,0.0029108040034770966
1701011331.1765282,10080,0.006975316442549229
1701011335.4441316,10128,0.00842905044555664
1701011336.3817244,10137,0.002719400217756629
1701011337.2374778,10146,0.04334833845496178
1701011338.0987296,10156,0.013803624548017979
1701011340.700118,10183,0.004209904465824366
1701011341.4941251,10191,0.0033354577608406544
1701011342.000425,10197,0.007917346432805061
1701011348.801261,10261,0.007038908079266548
1701011348.8898277,10262,0.0034676219802349806
1701011349.243599,10265,0.0014561971183866262
1701011350.8517828,10282,0.0020669009536504745
1701011351.8398395,10294,0.007438312750309706
1701011352.5230007,10302,0.0030868686735630035
1701011354.7519472,10326,0.00178425177000463
1701011356.3195677,10343,0.0053152297623455524
1701011356.4122326,10344,0.0006352831260301173
1701011357.9315276,10362,0.004396188072860241
1701011359.527663,10378,0.00931424368172884
1701011361.6619334,10403,0.002431303495541215
1701011362.5648704,10414,0.0012186468811705709
1701011365.1267066,10427,0.005786693189293146
1701011366.3441467,10440,0.019507506862282753
1701011367.9718597,10457,0.0038263308815658092
1701011370.5691943,10484,0.004143375437706709
1701011371.4574838,10494,0.002972270594909787
1701011372.5023541,10506,0.0032582480926066637
1701011372.5795279,10507,0.0032603228464722633
1701011375.646734,10538,0.006021704524755478
1701011375.7651513,10539,0.01802174560725689
1701011375.863471,10540,0.002819412387907505
1701011376.8330753,10550,0.01325999666005373
1701011378.1020706,10563,0.0073919096030294895
1701011378.7520385,10569,0.01281985267996788
1701011379.5781403,10577,0.0034029216039925814
1701011380.1805537,10583,0.0007303350721485913
1701011387.1351109,10653,0.007955683395266533
1701011389.8015761,10680,0.0021518778521567583
1701011392.42103,10711,0.001531102228909731
1701011392.8506093,10716,0.01678621396422386
1701011393.9055626,10728,0.022858142852783203
1701011398.4751515,10779,0.060438528656959534
1701011398.6433973,10781,0.005577045027166605
1701011400.1708097,10798,0.0024056360125541687
1701011400.778806,10805,0.028031177818775177
1701011401.806701,10815,0.011978809721767902
1701011406.3068,10859,0.0006354040233418345
1701011407.5175076,10870,0.002228636760264635
1701011409.4623344,10886,0.004513471387326717
1701011414.0552702,10932,0.015163845382630825
1701011414.3325238,10935,0.003384483279660344
1701011414.4417114,10936,0.019029298797249794
1701011419.4033442,10985,0.004701645113527775
1701011424.0992055,11035,0.0010537808993831277
1701011424.7951703,11041,0.005044648889452219
1701011424.8783796,11042,0.00733440974727273
1701011425.4342806,11048,0.0006197853363119066
1701011429.1327453,11091,0.05762317404150963
1701011430.8293195,11108,0.008881185203790665
1701011433.841143,11141,0.002003910718485713
1701011434.6947904,11151,0.0006595063605345786
1701011435.9504516,11163,0.0056998939253389835
1701011436.7078047,11171,0.006500778254121542
1701011438.133285,11186,0.0017229364020749927
1701011439.7110224,11204,0.0017755760345607996
1701011442.0261037,11223,0.0025298898108303547
1701011442.9794333,11233,0.010690589435398579
1701011443.141441,11235,0.036452341824769974
1701011450.0810373,11297,0.0006163724465295672
1701011450.9666586,11307,0.04631255567073822
1701011451.6067514,11314,0.0018078279681503773
1701011452.042625,11319,0.0030876894015818834
1701011454.9284577,11335,0.01072201319038868
1701011455.5771115,11342,0.014373180456459522
1701011456.7716086,11355,0.0023335395380854607
1701011457.3582907,11361,0.004820141475647688
1701011463.9383614,11432,0.002678095130249858
1701011469.7054665,11487,0.006183541379868984
1701011470.0807993,11491,0.0005381147493608296
1701011477.1289716,11566,0.002237005392089486
1701011481.4758964,11612,0.014272365719079971
1701011481.564049,11613,0.0009034733520820737
1701011482.066834,11618,0.0008779983618296683
1701011482.8406224,11626,0.005455910228192806
1701011485.9028933,11644,0.0017872320022433996
1701011489.4746535,11684,0.0009237619233317673
1701011492.9313223,11708,0.009582450613379478
1701011493.4644377,11714,0.0073018320836126804
1701011493.568398,11715,0.000577170227188617
1701011494.3922768,11723,0.002966857049614191
1701011496.6921418,11749,0.005619048606604338
1701011497.62635,11760,0.006285018287599087
1701011501.8609269,11798,0.00788566842675209
1701011502.9562504,11802,0.002827119780704379
1701011503.5875466,11808,0.02906777895987034
1701011504.199595,11815,0.017964491620659828
1701011504.2911022,11816,0.005528325214982033
1701011505.390526,11828,0.0004728050553239882
1701011507.1777515,11846,0.0015601352788507938
1701011509.8213286,11874,0.0026017280761152506
1701011510.8882704,11885,0.0016167017165571451
1701011514.1602259,11920,0.006638046819716692
1701011514.2523565,11921,0.0046547651290893555
1701011514.9547782,11929,0.002471557119861245
1701011518.0326667,11954,0.00427434453740716
1701011521.2494037,11984,0.0062998211942613125
1701011522.172279,11994,0.005080975592136383
1701011522.6274042,11999,0.005263704340904951
1701011525.7563012,12033,0.007307535968720913
1701011526.2245038,12038,0.0012205456150695682
1701011526.4274232,12040,0.0011321849888190627
1701011527.4636214,12051,0.005177730694413185
1701011527.6484027,12053,0.005196959711611271
1701011530.0511642,12080,0.008456612937152386
1701011533.4562457,12116,0.006515468005090952
1701011536.8602853,12146,0.001522430102340877
