Wall time,Step,Value
1701012216.5823548,1915,0.012127499096095562
1701012218.0098586,1935,0.014818866737186909
1701012220.192691,1965,0.013939902186393738
1701012220.2609289,1966,0.014029372483491898
1701012223.6400046,2007,0.005795612931251526
1701012227.0062413,2047,0.01836211048066616
1701012227.069997,2048,0.00887986272573471
1701012229.806638,2084,0.0257404912263155
1701012230.407856,2092,0.011333313770592213
1701012230.9963443,2100,0.009729353711009026
1701012231.2473156,2103,0.06356191635131836
1701012234.1064844,2138,0.011870576068758965
1701012234.3779557,2141,0.01931130327284336
1701012235.4227927,2155,0.0062974561005830765
1701012235.6873636,2158,0.011372542940080166
1701012236.0560405,2163,0.013823236338794231
1701012236.887942,2175,0.005921557545661926
1701012237.6189165,2186,0.02942214347422123
1701012239.8309977,2217,0.01712780073285103
1701012240.3997262,2225,0.024279257282614708
1701012242.8661659,2260,0.016128825023770332
1701012243.8576035,2275,0.025394290685653687
1701012244.9993339,2292,0.03781524673104286
1701012245.1792855,2294,0.007801457308232784
1701012245.3810353,2297,0.002894575474783778
1701012245.6953535,2301,0.016260161995887756
1701012251.0015564,2367,0.008245251141488552
1701012255.952418,2437,0.011910420842468739
1701012256.8267422,2450,0.010381569154560566
1701012257.2932708,2457,0.009100718423724174
1701012259.563788,2489,0.01068413257598877
1701012259.7591133,2492,0.02733873762190342
1701012260.1566713,2498,0.010002394206821918
1701012260.2273695,2499,0.010415737517178059
1701012262.564931,2530,0.010187360458076
1701012262.909777,2535,0.007353704888373613
1701012264.3022392,2550,0.06771846860647202
1701012264.4283578,2551,0.004916819278150797
1701012265.6477294,2569,0.010635215789079666
1701012271.8755093,2660,0.010531744919717312
1701012272.5652163,2669,0.006517545320093632
1701012273.2553456,2679,0.014089326374232769
1701012274.049522,2690,0.015404341742396355
1701012275.3902273,2709,0.07527031004428864
1701012280.894161,2784,0.00938284769654274
1701012281.9230685,2799,0.008194190450012684
1701012284.1744072,2829,0.016290048137307167
1701012284.626486,2834,0.00736945029348135
1701012290.0163977,2909,0.0058427779003977776
1701012292.711408,2949,0.024138838052749634
1701012295.683659,2984,0.008916680701076984
1701012298.7611053,3026,0.004877292551100254
1701012299.086899,3031,0.05373729392886162
1701012300.0114574,3044,0.010825485922396183
1701012300.5635614,3052,0.010946124792098999
1701012300.8252385,3055,0.010829092934727669
1701012302.6164234,3075,0.010319766588509083
1701012303.8291829,3093,0.013757116161286831
1701012305.413568,3107,0.007332845591008663
1701012305.5755737,3109,0.004859400447458029
1701012306.6243768,3120,0.010267469100654125
1701012310.7271178,3167,0.006305978167802095
1701012310.8047752,3168,0.027057955041527748
1701012312.603138,3189,0.04884818568825722
1701012314.8317811,3217,0.010762246325612068
1701012315.537882,3225,0.0351899154484272
1701012316.1895792,3233,0.008362011052668095
1701012319.2448664,3271,0.023473039269447327
1701012319.4788296,3274,0.007306324318051338
1701012320.1781483,3283,0.010945483110845089
1701012321.3153367,3298,0.10302852094173431
1701012321.998245,3307,0.018707048147916794
1701012323.6726656,3324,0.012375443242490292
1701012324.3746135,3329,0.022486133500933647
1701012324.4520032,3330,0.007246680557727814
1701012325.858531,3343,0.01168776210397482
1701012325.929771,3344,0.018689408898353577
1701012326.0115108,3345,0.006749896332621574
1701012326.8521132,3355,0.007418324705213308
1701012327.0942643,3358,0.009999319911003113
1701012328.5133402,3375,0.005051656626164913
1701012330.7237234,3402,0.014321370050311089
1701012332.6586115,3424,0.009772520512342453
1701012333.4096353,3434,0.01130328606814146
1701012334.6678538,3451,0.04675682261586189
1701012334.748509,3452,0.005825435277074575
1701012339.256309,3511,0.0047418964095413685
1701012342.158626,3542,0.005644133780151606
1701012342.4011376,3545,0.011792367324233055
1701012342.9337842,3552,0.0031858915463089943
1701012343.8456576,3563,0.016317492350935936
1701012348.7414815,3624,0.005709208548069
1701012350.090592,3637,0.03237907961010933
1701012353.1268475,3673,0.006359358783811331
1701012353.209688,3674,0.024839891120791435
1701012354.6611927,3693,0.004978477489203215
1701012354.736371,3694,0.040321286767721176
1701012354.8013043,3695,0.030617687851190567
1701012355.8816745,3709,0.011720932088792324
1701012355.9558978,3710,0.004401130136102438
1701012356.0351284,3711,0.011168939992785454
1701012356.5728762,3718,0.006322604138404131
1701012357.7948554,3735,0.011513151228427887
1701012359.7930138,3763,0.036433715373277664
1701012361.1602535,3782,0.007277352269738913
1701012361.7333858,3789,0.009603835642337799
1701012363.0811522,3807,0.006746254861354828
1701012363.3066397,3810,0.00652350764721632
1701012364.92293,3831,0.005667996592819691
1701012366.6999872,3855,0.0033931205980479717
1701012366.9198039,3858,0.04715275019407272
1701012369.9581804,3896,0.01179397851228714
1701012372.5415213,3930,0.01255933940410614
1701012373.7264798,3946,0.003289367537945509
1701012375.0799942,3964,0.005873616319149733
1701012375.879799,3975,0.021014347672462463
1701012377.2925813,3994,0.08015672117471695
1701012381.5481954,4051,0.02034052647650242
1701012383.272299,4073,0.006704729050397873
1701012383.3579495,4074,0.006028542760759592
1701012383.8447802,4081,0.006625177338719368
1701012383.9870212,4083,0.017884625121951103
1701012384.4831016,4090,0.012715739198029041
1701012386.451954,4116,0.04209863767027855
1701012409.4862843,4156,0.029000865295529366
1701012409.7012768,4159,0.003536037402227521
1701012410.1830912,4166,0.011821442283689976
1701012411.9678206,4190,0.011613043025135994
1701012412.9309564,4203,0.011414403095841408
1701012412.9995506,4204,0.022269023582339287
1701012413.1592224,4206,0.00637221010401845
1701012416.2544796,4244,0.030604375526309013
1701012416.5076993,4247,0.007596736308187246
1701012416.6469686,4249,0.00701648835092783
1701012416.784982,4251,0.005840754602104425
1701012417.0160408,4254,0.006698733661323786
1701012417.3006055,4258,0.008023843169212341
1701012417.509609,4261,0.013736316934227943
1701012419.0290387,4280,0.008116815239191055
1701012420.639835,4302,0.006330986972898245
1701012420.9855227,4307,0.005181453190743923
1701012424.3294463,4351,0.0032994404900819063
1701012425.905669,4372,0.00812596920877695
1701012431.1090763,4438,0.004187797196209431
1701012431.2713091,4440,0.014803283847868443
1701012432.7848759,4459,0.027393892407417297
1701012435.7309844,4492,0.019146807491779327
1701012436.4861174,4501,0.0056602791883051395
1701012436.8103447,4505,0.025741243734955788
1701012437.3634598,4511,0.003449596930295229
1701012438.3819659,4523,0.016496118158102036
1701012438.6444368,4526,0.005826223641633987
1701012441.132486,4556,0.03297646716237068
1701012441.772251,4565,0.08015469461679459
1701012442.2422166,4571,0.0072259604930877686
1701012444.6041856,4602,0.018952425569295883
1701012444.7522829,4604,0.005837508477270603
1701012445.4899678,4613,0.005039129871875048
1701012446.542063,4624,0.02615128643810749
1701012447.045088,4630,0.0188874714076519
1701012447.5848339,4637,0.025341128930449486
1701012450.4742498,4674,0.02926531806588173
1701012452.3328156,4699,0.004203972406685352
1701012452.7545838,4705,0.006808375008404255
1701012453.1724467,4711,0.003952926956117153
1701012453.4036872,4714,0.06204541027545929
1701012455.7930899,4736,0.003781057195737958
1701012458.6040661,4771,0.005921161267906427
1701012459.4283996,4782,0.004801676608622074
1701012462.0996764,4817,0.018217332661151886
1701012464.507566,4839,0.013644837774336338
1701012465.5431385,4847,0.02431240864098072
1701012472.7801847,4908,0.015473720617592335
1701012473.9443688,4918,0.006874092388898134
1701012483.9301357,4985,0.022788729518651962
1701012490.721654,5033,0.007260989863425493
1701012492.287771,5044,0.004283568821847439
1701012493.9958534,5056,0.005997507832944393
1701012502.3787842,5115,0.0062167146243155
1701012503.7727015,5125,0.012746142223477364
1701012504.3323767,5129,0.005695378873497248
1701012507.8853557,5154,0.032742250710725784
1701012514.3680212,5199,0.004573846235871315
1701012514.8326917,5202,0.004636051133275032
1701012520.0815866,5239,0.0058733439072966576
1701012521.4718163,5249,0.005391236394643784
1701012525.262055,5276,0.03692126274108887
1701012525.821684,5280,0.004925638437271118
1701012526.0948231,5282,0.06938175857067108
1701012526.9249768,5288,0.006845333147794008
1701012528.177415,5297,0.012700268998742104
1701012531.7728615,5320,0.008225811645388603
1701012532.781451,5327,0.004913226701319218
1701012535.9320529,5349,0.0035338460002094507
1701012537.744686,5362,0.011998327448964119
1701012538.2949991,5366,0.012313875369727612
1701012538.4340286,5367,0.013837303966283798
1701012542.759686,5397,0.08590623736381531
1701012546.0398724,5420,0.0042031980119645596
1701012546.3425095,5422,0.011000287719070911
1701012546.7895756,5425,0.004057046491652727
1701012546.926532,5426,0.008439140394330025
1701012548.0366733,5434,0.004215446766465902
1701012553.308987,5472,0.012298326008021832
1701012555.1844504,5485,0.010785211808979511
1701012557.2859955,5500,0.017702996730804443
1701012559.895486,5519,0.005188836250454187
1701012561.527265,5530,0.020097414031624794
1701012562.9880185,5539,0.026075977832078934
1701012567.4155862,5570,0.0037316391244530678
1701012568.917448,5581,0.0058366358280181885
1701012576.8006783,5637,0.01444299891591072
1701012579.521538,5656,0.012819917872548103
1701012581.3099391,5669,0.008509521372616291
1701012582.5504837,5678,0.007093524094671011
1701012582.826505,5680,0.0082069868221879
1701012588.7259917,5722,0.0030584794003516436
1701012589.2780554,5726,0.037364352494478226
1701012589.817597,5730,0.007293964270502329
1701012591.3140764,5741,0.016150200739502907
1701012591.7332764,5744,0.029304219409823418
1701012591.8678603,5745,0.0034512069541960955
1701012596.3971603,5777,0.014157639816403389
1701012598.242018,5790,0.014080953784286976
1701012600.8096359,5808,0.0044327727518975735
1701012601.7836695,5815,0.021991461515426636
1701012603.5517118,5828,0.005146253388375044
1701012605.6897585,5843,0.011535650119185448
1701012606.9485297,5852,0.009587096981704235
1701012607.3922575,5855,0.016364267095923424
1701012611.6103654,5885,0.012041564099490643
1701012615.258894,5909,0.0063475146889686584
1701012615.6655972,5912,0.005284106824547052
1701012615.9397266,5914,0.006432682741433382
1701012616.4853935,5918,0.028613613918423653
1701012621.1809795,5952,0.0031279122922569513
1701012622.3107262,5960,0.007053819019347429
1701012625.532274,5983,0.036434996873140335
1701012626.935331,5993,0.002960851415991783
1701012632.7714152,6035,0.029949644580483437
1701012633.9929867,6044,0.0026018039789050817
1701012634.6857686,6049,0.005002067890018225
1701012640.901861,6094,0.00750194676220417
1701012641.5904617,6099,0.00921310018748045
1701012643.2561903,6111,0.029321840032935143
1701012649.7552755,6157,0.011689397506415844
1701012663.6365821,6257,0.029150987043976784
1701012672.352173,6320,0.002666654298081994
1701012676.2331119,6348,0.003684733062982559
1701012679.4268816,6371,0.0032394148875027895
1701012686.463671,6422,0.009258362464606762
1701012691.3601542,6456,0.00704659428447485
1701012693.1455617,6469,0.009698348119854927
1701012703.4832244,6538,0.012498309835791588
1701012704.6670706,6546,0.004048153292387724
1701012705.8679159,6554,0.016576843336224556
1701012708.310971,6571,0.006568255368620157
1701012710.578519,6587,0.003383481176570058
1701012712.3655632,6599,0.01564415730535984
1701012717.8221645,6635,0.031458109617233276
1701012718.985865,6643,0.04457314684987068
1701012722.7205586,6668,0.0032051624730229378
1701012722.8643553,6669,0.00940009020268917
1701012727.490615,6701,0.03684128820896149
1701012727.7751646,6703,0.007531805895268917
1701012730.6035283,6723,0.002579944906756282
1701012731.3205273,6728,0.0065428465604782104
1701012731.5976079,6730,0.01777690090239048
1701012731.8850589,6732,0.030462034046649933
1701012735.73657,6758,0.004319204483181238
1701012743.9653146,6815,0.01860436238348484
1701012746.5612447,6833,0.00866367295384407
1701012751.8062935,6869,0.010708092711865902
1701012752.0951536,6871,0.007462099194526672
1701012754.9711547,6890,0.025106022134423256
1701012759.527221,6922,0.006262937560677528
1701012759.8075914,6924,0.01355844084173441
1701012763.193518,6948,0.004200321156531572
1701012763.3314464,6949,0.008694276213645935
1701012764.0565617,6954,0.013077613897621632
1701012764.7458246,6959,0.004445962607860565
1701012769.9453084,6996,0.053078506141901016
1701012772.4648042,7014,0.003793717361986637
1701012775.115388,7033,0.01817210391163826
1701012777.3352098,7049,0.007545867934823036
1701012779.2773783,7063,0.0033664603251963854
1701012803.6441352,7081,0.0359606072306633
1701012808.7874546,7118,0.005921440199017525
1701012809.221785,7121,0.05366608873009682
1701012811.303904,7136,0.004425480030477047
1701012812.01877,7141,0.0048341588117182255
1701012813.8181517,7154,0.02810988761484623
1701012814.5239415,7159,0.0031037756707519293
1701012816.7885115,7175,0.026877429336309433
1701012817.4821327,7180,0.00982434581965208
1701012818.1732614,7185,0.014452732168138027
1701012818.7438662,7189,0.012660475447773933
1701012820.9706101,7205,0.006118839140981436
1701012825.6941307,7239,0.017917335033416748
1701012829.0242484,7263,0.005910566542297602
1701012835.55191,7310,0.015159130096435547
1701012836.9988043,7320,0.013126565143465996
1701012837.5625749,7324,0.0511779859662056
1701012839.8738132,7340,0.004904414992779493
1701012841.430253,7351,0.02231728471815586
1701012844.8151476,7375,0.025379717350006104
1701012847.2353392,7392,0.007869635708630085
1701012849.8644292,7411,0.004195106215775013
1701012852.7725105,7432,0.003570032538846135
1701012853.876128,7440,0.008094551041722298
1701012855.1198175,7449,0.02813059091567993
1701012857.3414834,7465,0.006183280143886805
1701012863.0762432,7506,0.011399836279451847
1701012863.4999633,7509,0.002646635752171278
1701012865.0362391,7520,0.008838637731969357
1701012865.9947302,7527,0.004536003805696964
1701012871.318122,7565,0.0035912985913455486
1701012873.5278685,7581,0.006490426603704691
1701012874.2389324,7586,0.0032910797744989395
1701012874.537501,7588,0.005384763702750206
1701012877.3534546,7608,0.003714638063684106
1701012878.8744361,7619,0.009999128989875317
1701012880.9321508,7634,0.0030468918848782778
1701012882.3503325,7644,0.03803614154458046
1701012891.383813,7707,0.047578077763319016
1701012891.7983155,7710,0.0051069920882582664
1701012892.6269197,7716,0.024020317941904068
1701012898.0730278,7754,0.0036181502509862185
1701012900.195137,7768,0.0057092332281172276
1701012900.4943204,7770,0.013473148457705975
1701012904.624772,7797,0.013132583349943161
1701012907.3968012,7815,0.005929226521402597
1701012912.7492235,7843,0.013803782872855663
1701012914.4564672,7864,0.007357439957559109
1701012917.1482277,7898,0.003677719971165061
1701012919.1552775,7924,0.006257054395973682
1701012919.4636688,7928,0.007233460899442434
1701012920.657538,7943,0.003835615236312151
1701012921.911595,7957,0.00993315875530243
1701012926.9783628,8014,0.0026044638361781836
1701012928.0433128,8025,0.009924786165356636
1701012928.1311698,8026,0.013537046499550343
1701012930.3684402,8054,0.011491726152598858
1701012930.6459453,8058,0.012721724808216095
1701012930.800936,8060,0.004030803684145212
1701012931.6729271,8072,0.015439407899975777
1701012933.5639884,8096,0.004253945779055357
1701012934.5770223,8108,0.006622397340834141
1701012935.2425914,8116,0.0331680066883564
1701012935.6877396,8122,0.013677709735929966
1701012936.5335524,8133,0.005164105910807848
1701012937.1014194,8141,0.01207586470991373
1701012937.2544024,8143,0.012378011830151081
1701012940.1718407,8183,0.01798246242105961
1701012940.7923856,8192,0.006937897298485041
1701012940.9649763,8194,0.03530682995915413
1701012941.1705384,8197,0.010483132675290108
1701012943.319931,8228,0.024064376950263977
1701012943.744253,8234,0.03529768064618111
1701012944.947271,8250,0.0035088236909359694
1701012950.458989,8317,0.013341446407139301
1701012950.6540194,8320,0.0025286725722253323
1701012952.4924898,8346,0.05264801159501076
1701012952.8367813,8351,0.008988690562546253
1701012955.5843766,8384,0.005150059703737497
1701012955.6641617,8385,0.004119466058909893
1701012957.905845,8411,0.01133743766695261
1701012959.5518208,8428,0.004455719608813524
1701012959.8427002,8432,0.017534755170345306
1701012960.4908376,8440,0.007725863251835108
1701012960.863585,8445,0.003948705270886421
1701012960.9558923,8446,0.019803795963525772
1701012961.418779,8452,0.01066794153302908
1701012962.9969256,8472,0.0058806538581848145
1701012963.9879398,8485,0.012660465203225613
1701012964.5283215,8491,0.0023433209862560034
1701012966.500431,8516,0.00352764711715281
1701012966.7319875,8519,0.0030902069993317127
1701012970.9099412,8576,0.01068200170993805
1701012974.3099306,8622,0.007565463427454233
1701012975.4180696,8636,0.008780899457633495
1701012975.9846566,8644,0.018895359709858894
1701012977.6918387,8667,0.015386366285383701
1701012977.765509,8668,0.006797410547733307
1701012979.03393,8686,0.0017451944295316935
1701012980.9210348,8712,0.004045485984534025
1701012982.6028674,8734,0.012681576423346996
1701012983.9755921,8753,0.0072898962534964085
1701012984.0436819,8754,0.006460924167186022
1701012986.1345837,8782,0.02228584513068199
1701012987.9910324,8806,0.0025033154524862766
1701012988.955021,8819,0.026300573721528053
1701012990.962439,8845,0.004855305887758732
1701012993.2369323,8867,0.0030343481339514256
1701012993.6947594,8873,0.009808403439819813
1701012994.3290985,8881,0.003922190982848406
1701012994.7153418,8886,0.0065126265399158
1701012998.8885946,8939,0.01066585723310709
1701012999.1179612,8942,0.00862287450581789
1701012999.9583302,8953,0.036639127880334854
1701013001.0211508,8967,0.011597580276429653
1701013002.5900264,8987,0.01889820024371147
1701013003.6875894,9001,0.0054165818728506565
1701013004.0896046,9006,0.008561757393181324
1701013007.2500322,9047,0.0375521257519722
1701013009.886844,9081,0.022262515500187874
1701013010.8399575,9094,0.07024029642343521
1701013012.1171787,9111,0.004963897168636322
1701013012.7897592,9120,0.004265643656253815
1701013014.2678416,9138,0.016415156424045563
1701013014.7333386,9144,0.019083406776189804
1701013015.3927982,9153,0.00676383264362812
1701013020.1755142,9208,0.024291492998600006
1701013020.3717806,9210,0.004761387128382921
1701013021.0427752,9217,0.005005470477044582
1701013023.4866185,9249,0.002739589661359787
1701013023.7873936,9253,0.011986236087977886
1701013026.1838574,9284,0.004390636924654245
1701013026.6633139,9290,0.0022895480506122112
1701013028.0599556,9308,0.008732471615076065
1701013028.5132823,9314,0.008678597398102283
1701013030.6480534,9342,0.00878117885440588
1701013030.8028195,9344,0.01785380393266678
1701013032.5740287,9366,0.026800403371453285
1701013032.7245312,9368,0.017692474648356438
1701013033.4617689,9378,0.01845283806324005
1701013034.2960665,9389,0.003913209307938814
1701013036.1831634,9413,0.005504113156348467
1701013036.939707,9423,0.029719168320298195
1701013039.9183059,9455,0.003032050561159849
1701013040.3527231,9460,0.003138599218800664
1701013040.9305956,9467,0.015179221518337727
1701013041.8167064,9478,0.01126303430646658
1701013042.2478802,9484,0.0021012143697589636
1701013043.9664547,9507,0.006541036535054445
1701013044.26091,9511,0.001995752565562725
1701013049.3137257,9575,0.02192440629005432
1701013049.7039452,9580,0.005750838201493025
1701013050.9466126,9596,0.008487098850309849
1701013053.2066598,9623,0.005143642425537109
1701013054.408077,9639,0.028680244460701942
1701013055.1019769,9648,0.003209821181371808
1701013056.0770543,9660,0.011307009495794773
1701013059.717778,9707,0.0055081807076931
1701013060.0199342,9711,0.004746533930301666
1701013062.3187141,9742,0.009066341444849968
1701013065.2694895,9780,0.00813022255897522
1701013066.2301948,9793,0.023664461448788643
1701013066.902394,9802,0.013260701671242714
1701013067.6780043,9812,0.0029007436241954565
1701013067.996658,9816,0.0277716051787138
1701013069.9486768,9842,0.04558543860912323
1701013073.0092793,9881,0.003132821060717106
1701013073.9929166,9893,0.010077898390591145
1701013074.138002,9895,0.06295536458492279
1701013074.7008903,9902,0.012506610713899136
1701013075.8974352,9917,0.0033122834283858538
1701013076.6555712,9926,0.004754142370074987
1701013077.3671207,9935,0.00619136868044734
1701013078.3889344,9949,0.040006328374147415
1701013078.8253853,9955,0.008039689622819424
1701013079.3729293,9962,0.041118819266557693
1701013079.7949421,9967,0.0018592386040836573
1701013080.5604937,9977,0.011664205230772495
1701013082.9450731,10008,0.011786088347434998
1701013106.1081278,10031,0.026815831661224365
1701013106.3150334,10033,0.01434214599430561
1701013107.3497212,10046,0.001125735929235816
1701013108.5361917,10062,0.004555766005069017
1701013109.7395897,10078,0.0028994607273489237
1701013109.8982542,10080,0.008726191706955433
1701013113.5936038,10128,0.020260969176888466
1701013114.4415245,10137,0.023801004514098167
1701013115.1344416,10146,0.0123837785795331
1701013115.922101,10156,0.021251631900668144
1701013118.0833573,10183,0.017932215705513954
1701013118.7658877,10191,0.03720119595527649
1701013119.2136464,10197,0.0019249820616096258
1701013124.2672446,10261,0.002969884779304266
1701013124.3384948,10262,0.004483540076762438
1701013124.541399,10265,0.003464197739958763
1701013125.7442386,10282,0.003936973866075277
1701013126.647629,10294,0.0060388776473701
1701013127.269577,10302,0.0057480535469949245
1701013129.0496228,10326,0.007519311271607876
1701013130.2586508,10343,0.0024765804409980774
1701013130.3349638,10344,0.011742743663489819
1701013131.7155612,10362,0.002885224763303995
1701013132.9163628,10378,0.003341601463034749
1701013134.8310385,10403,0.010458755306899548
1701013135.6825285,10414,0.03899677097797394
1701013136.6026313,10427,0.004461540840566158
1701013137.6033988,10440,0.008449004963040352
1701013138.8738284,10457,0.01340035255998373
1701013140.9735773,10484,0.019595611840486526
1701013141.809251,10494,0.011792121455073357
1701013142.77454,10506,0.0027449617628008127
1701013142.8865461,10507,0.01097588799893856
1701013145.396072,10538,0.007811888121068478
1701013145.4692628,10539,0.034866299480199814
1701013145.5408633,10540,0.005131112411618233
1701013146.366177,10550,0.0033596642315387726
1701013147.4836035,10563,0.003133098827674985
1701013147.9188306,10569,0.018072085455060005
1701013148.500764,10577,0.0024797357618808746
1701013148.9346907,10583,0.002135598799213767
1701013154.8672082,10653,0.009648212231695652
1701013157.0914354,10680,0.013364434242248535
1701013159.5148718,10711,0.0032108325976878405
1701013159.883803,10716,0.009750518947839737
1701013160.8782213,10728,0.0021194133441895247
1701013164.9320767,10779,0.007178149186074734
1701013165.0848796,10781,0.0023957164958119392
1701013166.4030597,10798,0.018919089809060097
1701013166.955151,10805,0.01090085320174694
1701013167.7494621,10815,0.009777680039405823
1701013171.2293227,10859,0.021444931626319885
1701013172.046417,10870,0.0297341737896204
1701013173.256866,10886,0.017348002642393112
1701013176.8895907,10932,0.012182122096419334
1701013177.1458094,10935,0.013400685973465443
1701013177.2271395,10936,0.011166187934577465
1701013180.907395,10985,0.00542032765224576
1701013184.9021854,11035,0.0013826744398102164
1701013185.3514514,11041,0.005081260576844215
1701013185.4352052,11042,0.006994570139795542
1701013185.872693,11048,0.005200308281928301
1701013189.182276,11091,0.022008316591382027
1701013190.4817414,11108,0.013289391994476318
1701013193.0757918,11141,0.007677142042666674
1701013193.8544621,11151,0.0047057312913239
1701013194.7512355,11163,0.002763032913208008
1701013195.4115784,11171,0.004513004794716835
1701013196.5063698,11186,0.014636940322816372
1701013197.8944316,11204,0.03496024012565613
1701013199.8339925,11223,0.020617324858903885
1701013200.6048613,11233,0.0016793225659057498
1701013200.7987807,11235,0.0037637646310031414
1701013205.665846,11297,0.017708221450448036
1701013206.403668,11307,0.0054405005648732185
1701013206.9357038,11314,0.04876481369137764
1701013207.2994115,11319,0.029268529266119003
1701013208.6150951,11335,0.007512269075959921
1701013209.160637,11342,0.03197707608342171
1701013210.1696162,11355,0.0169108547270298
1701013210.668384,11361,0.0016061950009316206
1701013216.03999,11432,0.016914283856749535
1701013220.2578652,11487,0.003727158298715949
1701013220.6358674,11491,0.006881015840917826
1701013226.4725082,11566,0.016076484695076942
1701013230.3419695,11612,0.002316980389878154
1701013230.439679,11613,0.007007932756096125
1701013230.838795,11618,0.02327442541718483
1701013231.5199177,11626,0.004791202489286661
1701013233.049932,11644,0.0034123884979635477
1701013236.7017612,11684,0.007901648059487343
1701013239.5590124,11708,0.003132313024252653
1701013240.2170486,11714,0.02187061309814453
1701013240.316416,11715,0.011558368802070618
1701013241.1673596,11723,0.0046639577485620975
1701013244.1453233,11749,0.03132212907075882
1701013245.6088114,11760,0.003906363155692816
1701013249.0045238,11798,0.016763025894761086
1701013249.8086355,11802,0.0033588462974876165
1701013250.2521791,11808,0.005454729776829481
1701013250.8736172,11815,0.0019440916366875172
1701013250.9381065,11816,0.03262510895729065
1701013251.8375869,11828,0.004478158429265022
1701013254.13231,11846,0.006619896274060011
1701013257.5258555,11874,0.009067369624972343
1701013258.3495848,11885,0.005188324488699436
1701013260.7563522,11920,0.010111642070114613
1701013260.843562,11921,0.008637943305075169
1701013261.4048784,11929,0.001796580501832068
1701013263.4047272,11954,0.03968282416462898
1701013265.4794633,11984,0.005034648813307285
1701013266.1346385,11994,0.003005563747137785
1701013266.470874,11999,0.0008763093501329422
1701013268.95475,12033,0.004035436548292637
1701013269.300203,12038,0.0065768021158874035
1701013269.4546275,12040,0.012386186048388481
1701013270.1764736,12051,0.024759292602539062
1701013270.3065748,12053,0.0028950043488293886
1701013272.1506166,12080,0.039538562297821045
1701013274.9813757,12116,0.043139535933732986
1701013277.4351535,12146,0.009637150913476944
1701013278.6573093,12160,0.06346500664949417
1701013279.2558758,12168,0.004738100804388523
1701013281.729173,12201,0.017132891342043877
1701013283.886358,12233,0.0018726680427789688
1701013287.6159213,12286,0.004330307710915804
1701013288.9232097,12303,0.002779698232188821
1701013290.4883952,12326,0.016614476218819618
